
German🍺,E-100,Invincible,https://forblitz.ru/wp-content/uploads/2022/07/updated_e100_hellboss_sadabsolution_steam.zip
German🍺,E-100,Rote-Grundierung,https://blitz-mods.com/mod/remodelings/remodeling-e-100-rote-grundierung-269/download/pc-wg/file?_token=x=0
German🍺,Kpz70,Kpz70-Enhanced,https://blitz-mods.com/mod/remodelings/remodeling-kampfpanzer-70-230/download/pc-wg/file?_token=x=0
German🍺,Grille-15,Blitztrager,https://blitz-mods.com/mod/remodelings/remodeling-blitztrager-auf-grille-15-182/download/pc-wg/file?_token=x=0
German🍺,Grille-15,Igelshnauzchen,https://forblitz.ru/wp-content/uploads/2022/07/updated_grille_15_igelschnauzchen_sadabsolution_steam.zip
German🍺,Jg.Pz-E-100,Jager,https://blitz-mods.com/mod/remodelings/jagdpanzer-e100-jager-custom-3d-style-254/download/pc-wg/file?_token=x=0
German🍺,Jg.Pz-E-100,Panzersheriff,https://forblitz.ru/wp-content/uploads/2022/10/jag_e100_3dst_steam.zip
German🍺,Leopard-1,Mexas,https://blitz-mods.com/mod/remodelings/remodeling-leopard-1-c2-mexas-209/download/pc-wg/file?_token=x=0
German🍺,Leopard-1,Mirny-13,https://forblitz.ru/wp-content/uploads/2022/01/leopard1_qirashi_pc_dx11.zip
German🍺,Leopard-1,Reiter,https://forblitz.ru/wp-content/uploads/2023/01/leopard1_reytar_steam.zip
German🍺,Leopard-1,Lion,https://drive.usercontent.google.com/download?id=1MGLq4Vnd2rl9fOTw7ICaNPuBDIKY-MYG&export=download&authuser=1&confirm=t&uuid=572466e0-a84e-4690-a419-7d4805a6912b&at=AENtkXbVmafZScttTY6NUZnb62y:1730988335022
German🍺,Leopard-1,1a1,https://drive.usercontent.google.com/download?id=1Dcu7EMk4XMOplHd0EI6t-6-svzb9zxzr&export=download&authuser=1&confirm=t&uuid=86e4a6de-b474-4ca9-a769-6dab9e9e3dda&at=AENtkXZJ2vC1QouzEFmjgoAc4x2:1730989957853
German🍺,Maus,Wüstenschiff,https://blitz-mods.com/mod/remodelings/remodeling-maus-wustenschiff-235/download/pc-wg/file?_token=x=0
German🍺,Maus,Landkreuzer,https://forblitz.ru/wp-content/uploads/2023/01/maus_landkreuzer_2024_pc.zip
German🍺,VK-90.01(P),VK-90.01(P)-Enhanced,https://blitz-mods.com/mod/remodelings/vk-9001-p-wg-127/download/pc-wg/file?_token=x=0
German🍺,Jg.Pz-E-100,Jager-Addon,https://drive.usercontent.google.com/download?id=161vS96m3EruxZBsMrmK4PVWKTVVPzaFw&export=download&authuser=1&confirm=t&uuid=c2e5f6a8-252e-4117-ad12-de2f2425a656&at=AENtkXZz1pmYoxslIOaHlz6iwz-j:1730990469900
German🍺,VK-72.01K,Vergeltun,https://drive.usercontent.google.com/download?id=1knlGYcu5Ll5JRg6SejUM01Qv3LzYUeQL&export=download&authuser=1&confirm=t&uuid=4409e2b1-6551-497d-89b2-c26661301aee&at=AENtkXYOaOCC2uXbXrSY-yJfjfV8:1730990120926
German🍺,VK-72.01K,Butcher-Joe,https://forblitz.ru/wp-content/uploads/2024/02/vk7201_custom_forblitz_pc_wg.zip
German🍺,Rhm.-B.WT,Rhm-Igelshnauzchen,https://forblitz.ru/wp-content/uploads/2024/11/rhb_borsh_igelschneutzchen_forblitz_260924_pc.zip
German🍺,Rhm.-B.WT,Fretchen,https://forblitz.ru/wp-content/uploads/2022/07/updated_rhm_borsig_wt_frettchen_sadabsolution_steam.zip
German🍺,Rhm.-B.WT,Jagermeister,https://blitz-mods.com/mod/remodelings/remodeling-rhm-borsig-waffentrager-jagermeister-228/download/pc-wg/file?_token=x=0
German🍺,Tiger-II,Schneide,https://forblitz.ru/wp-content/uploads/2023/01/tigerii_schneide_fordelari_steam.zip
German🍺,Tiger-II,Defender,https://blitz-mods.com/mod/remodelings/remodeling-tiger-ii-ausf-defender-170/download/pc-wg/file?_token=x=0
German🍺,Tiger-II,Tiger-II-Enhanced,https://drive.usercontent.google.com/download?id=1jLOvOQfQzW_qteveHCbpSAvSWDXBpGAK&export=download&authuser=1&confirm=t&uuid=9c8a93d5-8609-406c-b52d-c5b0de531635&at=AENtkXaFUsgimhISqN6utSY7iAR5:1732362424834
German🍺,E-75,E-75-Enhanced,https://forblitz.ru/wp-content/uploads/2023/01/g55_e-75_bild2_steam.zip
German🍺,Skorpion-G,Skorpion-Igelshnauzchen,https://forblitz.ru/wp-content/uploads/2024/09/scorp_g_igelschneutzchen_forblitz_230924_pc.zip
German🍺,Skorpion-G,Rheinmetall,https://forblitz.ru/wp-content/uploads/2022/07/blackscorpion_pc_bl1ndingligts.zip
German🍺,Waffentrager-auf-Pz.IV,Waffle-Igelshnauzchen,https://forblitz.ru/wp-content/uploads/2024/11/waffentrager_iv_igelschneutzchen_forblitz_051124_pc.zip
German🍺,leKpz-M41-90mm,Bundeswehr,https://blitz-mods.com/mod/remodelings/m41-90-mm-107/download/pc-wg/file?_token=x=0
German🍺,leKpz-M41-90mm,Cerberus,https://forblitz.ru/wp-content/uploads/2023/11/m4190cerberus_steam_auto.zip



China🐉,WZ-121,Monkey-King,https://forblitz.ru/wp-content/uploads/2023/02/wz121_monkeyking_forblitz_steam.zip
China🐉,BZ-75,Divine-Valor,https://blitz-mods.com/mod/remodelings/remodeling-bz-75-divine-valor-239/download/pc-wg/file?_token=x=0
China🐉,WZ-121,Ice-Breaker,https://drive.usercontent.google.com/download?id=1jKGP1cDmolFhzRb80hTt1t1AE95iQS_L&export=download&authuser=1&confirm=t&uuid=3cb7bf57-9f01-4331-81c6-c46107d4b157&at=AENtkXbwVCaK0jqgZhgyvZ3VHqn8:1730988166122
China🐉,WZ-120-1G-FT,Smerald,https://drive.usercontent.google.com/download?id=1NZTvwJlNmhVYmQdFFTOrPSiMrrVHreXe&export=download&authuser=1&confirm=t&uuid=3d91d653-74ae-475f-820c-5107de80f760&at=AENtkXYMdcUisbs6saIzxCq_P7fI:1730993719222
China🐉,WZ-113,Modern,https://blitz-mods.com/mod/remodelings/remodeling-wz-113-265/download/pc-wg/file?_token=x=0
China🐉,WZ-113G-FT,Lucky-v2,https://blitz-mods.com/mod/remodelings/remodeling-wz-113g-ft-203/download/pc-wg/file?_token=x=0
China🐉,WZ-132-1,Star-Lotus,https://forblitz.ru/wp-content/uploads/2024/03/star_lotus_forblitz_pc.zip
China🐉,WZ-114,Tiger-Claw,https://forblitz.ru/wp-content/uploads/2023/01/wz114_ct_sadabsolution_windows.zip
China🐉,WZ-121B,Krait,https://forblitz.ru/wp-content/uploads/2022/11/121b_kryte_steam.zip
China🐉,WZ-122TM,Special-Guest,https://drive.usercontent.google.com/download?id=1sg2Jmn3Z6zyBh8mrX96dc63ydGV_cyIp&export=download&authuser=1&confirm=t&uuid=5e2edba2-2831-49b9-9c29-daefd97b0516&at=AENtkXa5p3QiXDwDXua92y35NG0c:1731854236543
China🐉,WZ-121B,Nazgul,https://blitz-mods.com/mod/remodelings/remodeling-121b-nazgul-264/download/pc-wg/file?_token=x=0
China🐉,WZ-122TM,WZ-1224E,https://blitz-mods.com/mod/remodelings/remodeling-wz-1224e-wz-122tm-198/download/pc-wg/file?_token=x=0
China🐉,WZ-121,Ice-Cold,https://drive.usercontent.google.com/download?id=16mfCp9DohmQnZ7OKRfH_5tgheLUOgdg5&export=download&authuser=1&confirm=t&uuid=373038c6-538f-4401-80a3-e45bf65b111a&at=AENtkXZFFnh6YVWPW0JH-U-2Ya_4:1731854886399
China🐉,BZ-75,Cho-Ko-Nu,https://forblitz.ru/wp-content/uploads/2024/12/bz-75_pc_wg.zip

